model,model_id,turbine_id,start_date,end_date,http_status,expected_hours,returned_hours,cache_key,body_sha256,request_url,retrieved_at,error,grid_latitude,grid_longitude
gfs,gfs_global,turbine_2,2025-05-28,2025-08-25,200,2160,2160,91aeb64e442ae6966c874ea6bd4570dec997ea2f4a1fa5bc00b10cc5bb23fc59,e826aadb107e52b424ca7486099bb81ed7e5895609bd379caaf444fa5a674142,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2025-08-25&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.643198&longitude=78.538828&models=gfs_global&start_date=2025-05-28&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:07.590601+00:00,,43.638138,78.515625
gfs,gfs_global,turbine_2,2025-08-26,2025-11-23,200,2160,2160,03dd771747d8ca01fa999082b26f845922884140b8fbd9911bd1f4c697f1e6a0,48ca944ea90149ad6e394b1fca1aac0ebbdc95767712d7245f67c7dd360e164a,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2025-11-23&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.643198&longitude=78.538828&models=gfs_global&start_date=2025-08-26&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:09.329113+00:00,,43.638138,78.515625
gfs,gfs_global,turbine_2,2025-11-24,2026-02-21,200,2160,2160,303ef52b21f420f784e4d8fe56d6388268acd534c23d84805d5b3eb45aa41df3,36a77d9df7f41973fc19b9197df4293ce8b791b7388b8defe967f266924e5d2a,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2026-02-21&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.643198&longitude=78.538828&models=gfs_global&start_date=2025-11-24&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:11.059591+00:00,,43.638138,78.515625
gfs,gfs_global,turbine_2,2026-02-22,2026-03-02,200,216,216,0edf621089849c483c36a65c4db2599acd1f6faa982b1b82c1dd318af39d6ee5,27ef944ce5e6fcd3e573460e4842700d64e3ef562fdba30ac001fd5a69d38296,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2026-03-02&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.643198&longitude=78.538828&models=gfs_global&start_date=2026-02-22&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:12.529899+00:00,,43.638138,78.515625
icon,icon_global,turbine_1,2023-03-10,2023-06-07,200,2160,2160,aed16af23e14070b8dcd1e6fdfeb61d956bc61176536c32c186bb38acb15bbd6,d7fe47e75ff074ab1275ceec0b5b99fa18c9ca0d708274b6d3228295cdb14082,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2023-06-07&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2023-03-10&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:14.352627+00:00,,43.625,78.5
icon,icon_global,turbine_1,2023-06-08,2023-09-05,200,2160,2160,2b9c59fb74f24a8b49caaeab1dcfbde6396cd536bdd13077c298118179fac41d,da4eae6596f812388e2f56b041a6707bc35c769b75455a755c3ed3760c5cc761,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2023-09-05&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2023-06-08&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:16.092477+00:00,,43.625,78.5
icon,icon_global,turbine_1,2023-09-06,2023-12-04,200,2160,2160,0dbc4eb98a644eb7b1c29209b5bbb074fe4da7deb3f2ed959f7fdf19dfe78237,e414373fc9e3b60eb82051b2692b201b61a44320ecd931db646132ab59b1caed,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2023-12-04&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2023-09-06&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:17.801633+00:00,,43.625,78.5
icon,icon_global,turbine_1,2023-12-05,2024-03-03,200,2160,2160,4d5fb3f853d8b2de1d25b0ec4bce532968e95602bb228b5132903c427ae2a5c4,d2963191c65e6ac06a73e8fe2cc633aff4069113757c1555c62c28dbad125729,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2024-03-03&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2023-12-05&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:19.743282+00:00,,43.625,78.5
icon,icon_global,turbine_1,2024-03-04,2024-06-01,200,2160,2160,ef356124b2362f70a45df1060dac87dbc9728472f300a4c0c0dca81e871da587,0c40ba13cb64c8fa0d4a0e8390cd211143b5ea94f382f87ea738f6b038e83b17,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2024-06-01&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2024-03-04&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:21.862946+00:00,,43.625,78.5
icon,icon_global,turbine_1,2024-06-02,2024-08-30,200,2160,2160,3c14dd67676fa0f304bc27c74ef7d82ebc3ff2f0bd8d337aab6f71bc3fb8f905,8f5d5cb418a23078b2cc88b61d845e336c7a983ed3c765f87b8e83e4749a2f8c,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2024-08-30&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2024-06-02&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:23.979870+00:00,,43.625,78.5
icon,icon_global,turbine_1,2024-08-31,2024-11-28,200,2160,2160,ab32562319087b7bafb435a7810cad8dc0b243d22ac25b5268abbac557e891a2,8cd5f58fcf311d5e4abbb3aa5f1a8f1310e458a4bc4f63039f7e18af02f37674,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2024-11-28&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2024-08-31&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:26.025825+00:00,,43.625,78.5
icon,icon_global,turbine_1,2024-11-29,2025-02-26,200,2160,2160,065f3d510f5f071d0f4d2b068d4a2b9fcbf6a1bda7ab9e17a2a4a8a9a9884692,9e840093c75b58c2c77e0bf76df85949401f43998c7b3c9baec683e929f2e9dd,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2025-02-26&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2024-11-29&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:28.138217+00:00,,43.625,78.5
icon,icon_global,turbine_1,2025-02-27,2025-05-27,200,2160,2160,98264da2091030a190ccf732c024f6cb712c65f62265cd32c1d3f457b0fd112b,36e43d8e4e62a70e3b85c1af9913297000e5cf826de84716401ebeb4777faf25,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2025-05-27&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2025-02-27&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:30.202171+00:00,,43.625,78.5
icon,icon_global,turbine_1,2025-05-28,2025-08-25,200,2160,2160,7d231e7da2ba6820c98178e73b24401e4e54c4084f9371090226eee8c3007c49,3b6542b1492534a82d98d1813f83aecc24720f599c2869aca749c19cf22d9e3b,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2025-08-25&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2025-05-28&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:32.250268+00:00,,43.625,78.5
icon,icon_global,turbine_1,2025-08-26,2025-11-23,200,2160,2160,02dd12bd8c990d9a5dbcfaeea9596d404a9540caa61a130a83286c188312c029,3b762ee641eff64d6e4b6af79fb112ba84005715eaf5d3c2580452f498bf287d,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2025-11-23&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2025-08-26&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:34.231086+00:00,,43.625,78.5
icon,icon_global,turbine_1,2025-11-24,2026-02-21,200,2160,2160,e193cb8734aefa84b08ade8f3bc3b361dbd07f2b74f1a8793556f428abe9f1e7,ce3e86ce221dc2bee24d563e69fd24fcea9a28e6a7e311607b4dd4f234ec1b2c,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2026-02-21&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2025-11-24&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:36.287724+00:00,,43.625,78.5
icon,icon_global,turbine_1,2026-02-22,2026-03-02,200,216,216,48127353a053ac908adaa5aa8a9a6bc03e5f8f4744bfdf4aaccdac5a700be344,d6e0d88fbe57dcd898161d6dbded47ac22540337faf057319c8780dcccc2951a,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2026-03-02&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.64515&longitude=78.535604&models=icon_global&start_date=2026-02-22&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:37.792020+00:00,,43.625,78.5
icon,icon_global,turbine_2,2023-03-10,2023-06-07,200,2160,2160,33e00038bb7b5cda0085bb05e1f8d431394307adda9193ceaa5b821583ba92c6,659d792202db2907a9a7e1ca80548e50bde7b32a9ec24059951fcb3553df4b3f,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2023-06-07&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.643198&longitude=78.538828&models=icon_global&start_date=2023-03-10&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:39.547540+00:00,,43.625,78.5
icon,icon_global,turbine_2,2023-06-08,2023-09-05,200,2160,2160,aa74840b803981e586e44f032146c703c7235c904a25e1f05bf74497f66660bd,41876629392eb39125ec2c08e8ed8d8ecc9b6ea80ff4eb7a1be1a18782f59f86,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2023-09-05&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.643198&longitude=78.538828&models=icon_global&start_date=2023-06-08&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:41.279354+00:00,,43.625,78.5
icon,icon_global,turbine_2,2023-09-06,2023-12-04,200,2160,2160,46b6e03d48a78fe31a0af772033c6361e8e3b0848ff1479bcc6c16839b5369f2,4e1ec342e4a2abff2732ec45d585b0e3d503b95e4ce11c47cf8d37e122cd16ae,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2023-12-04&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.643198&longitude=78.538828&models=icon_global&start_date=2023-09-06&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:43.054082+00:00,,43.625,78.5
icon,icon_global,turbine_2,2023-12-05,2024-03-03,200,2160,2160,9bd9da8875d56494e223ff26a2ff492669e40ab8c9d0fe0f94df40b89aafcbcf,31a96069e4c2fe1fa53f62a680cc7a9ec3adad05c023f06150ba90cff293b63a,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2024-03-03&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.643198&longitude=78.538828&models=icon_global&start_date=2023-12-05&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:44.830738+00:00,,43.625,78.5
icon,icon_global,turbine_2,2024-03-04,2024-06-01,200,2160,2160,f98f5b6cd8f0ce953776f07763841912b286204796bc9779bd413bcc3c4c3583,d5a46e188c567171164b7de3ccbb5df6a50035c26b69493c1461b2dd9de8261c,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2024-06-01&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.643198&longitude=78.538828&models=icon_global&start_date=2024-03-04&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:46.564224+00:00,,43.625,78.5
icon,icon_global,turbine_2,2024-06-02,2024-08-30,200,2160,2160,9b35d6e013b28aa6da844fe24333471d7635241da33978dd291cf913e92490ff,046ff70daef7fa8dece8cbcb68302c963924f6cc60a55d314a7ee10581cdb026,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2024-08-30&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.643198&longitude=78.538828&models=icon_global&start_date=2024-06-02&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:48.297057+00:00,,43.625,78.5
icon,icon_global,turbine_2,2024-08-31,2024-11-28,200,2160,2160,d5198322e8180b34b50af7a8b380036205d09a31246168915fc1f2bc51eb7e02,4e3d6d71caadd793956c24cf2516debcd357cd78add868892a54dad6207bac7c,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2024-11-28&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.643198&longitude=78.538828&models=icon_global&start_date=2024-08-31&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:50.029769+00:00,,43.625,78.5
icon,icon_global,turbine_2,2024-11-29,2025-02-26,200,2160,2160,ed2d1d942584df3a21a455c53c8d46fa359b559703b2c0ed123cef0b9c410103,bf878b3efaa0efce0f5305fbc4d802940f0d2105f4a1761f276a93b2d8d73046,https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2025-02-26&hourly=wind_speed_10m_previous_day1%2Cwind_speed_10m_previous_day2%2Cwind_speed_100m_previous_day1%2Cwind_speed_100m_previous_day2%2Cwind_direction_10m_previous_day1%2Cwind_direction_10m_previous_day2%2Cwind_direction_100m_previous_day1%2Cwind_direction_100m_previous_day2%2Ctemperature_2m_previous_day1%2Ctemperature_2m_previous_day2%2Csurface_pressure_previous_day1%2Csurface_pressure_previous_day2%2Crelative_humidity_2m_previous_day1%2Crelative_humidity_2m_previous_day2%2Cwind_gusts_10m_previous_day1%2Cwind_gusts_10m_previous_day2&latitude=43.643198&longitude=78.538828&models=icon_global&start_date=2024-11-29&temperature_unit=celsius&timezone=GMT&wind_speed_unit=ms,2026-09-23T10:49:51.811718+00:00,,43.625,78.5
